Date,Close,Open,High,Low
2019-09-17,55.175,54.99,55.205,54.78
2019-09-18,55.6925,55.265,55.7125,54.86
2019-09-19,55.24,55.5025,55.94,55.0925
2019-09-20,54.4325,55.345,55.64,54.3683
2019-09-23,54.68,54.7375,54.96,54.4125
2019-09-24,54.42,55.2575,55.6225,54.2975
2019-09-25,55.2575,54.6375,55.375,54.285
2019-09-26,54.9725,55.0,55.235,54.7075
2019-09-27,54.705,55.135,55.24,54.3203
2019-09-30,55.9925,55.225,56.145,55.1975
2019-10-01,56.1475,56.2675,57.055,56.05
2019-10-02,54.74,55.765,55.895,54.4825
2019-10-03,55.205,54.6075,55.24,53.783
2019-10-04,56.7525,56.41,56.8725,55.9725
2019-10-07,56.765,56.5675,57.4825,56.46
2019-10-08,56.1,56.455,57.015,56.0825
2019-10-09,56.7575,56.7575,56.9475,56.41
2019-10-10,57.5225,56.9825,57.61,56.825
2019-10-11,59.0525,58.2375,59.41,58.0769
2019-10-14,58.9675,58.725,59.5335,58.6675
2019-10-15,58.83,59.0975,59.4125,58.72
2019-10-16,58.5925,58.3425,58.81,58.3
2019-10-17,58.82,58.7725,59.0375,58.38
2019-10-18,59.1025,58.6475,59.395,58.5725
2019-10-21,60.1275,59.38,60.2475,59.33
2019-10-22,59.99,60.29,60.55,59.9055
2019-10-23,60.795,60.525,60.81,60.305
2019-10-24,60.895,61.1275,61.2,60.4513
2019-10-25,61.645,60.79,61.6825,60.72
2019-10-28,62.2625,61.855,62.3125,61.68
2019-10-29,60.8225,62.2425,62.4375,60.6425
2019-10-30,60.815,61.19,61.325,60.3025
2019-10-31,62.19,61.81,62.2925,59.315
2019-11-01,63.955,62.385,63.9825,62.29
2019-11-04,64.375,64.3325,64.4613,63.845
2019-11-05,64.2825,64.2625,64.5475,64.08
2019-11-06,64.31,64.1925,64.3725,63.8413
2019-11-07,64.8575,64.685,65.0875,64.5275
2019-11-08,65.035,64.6725,65.11,64.2125
2019-11-11,65.55,64.575,65.6175,64.57
2019-11-12,65.49,65.3875,65.6975,65.23
2019-11-13,66.1175,65.2825,66.195,65.2675
2019-11-14,65.66,65.9375,66.22,65.525
2019-11-15,66.44,65.92,66.445,65.7525
2019-11-18,66.775,66.45,66.8575,66.0575
2019-11-19,66.5725,66.975,67.0,66.3482
2019-11-20,65.7975,66.385,66.5208,65.1
2019-11-21,65.5025,65.9225,66.0012,65.295
2019-11-22,65.445,65.6475,65.795,65.21
2019-11-25,66.5925,65.6775,66.61,65.63
2019-11-26,66.0725,66.735,66.79,65.625
2019-11-27,66.96,66.395,66.995,66.3275
2019-11-29,66.8125,66.65,67.0,66.475
2019-12-02,66.04,66.8175,67.0625,65.8625
2019-12-03,64.8625,64.5775,64.8825,64.0725
2019-12-04,65.435,65.2675,65.8275,65.17
2019-12-05,66.395,65.9475,66.4725,65.6825
2019-12-06,67.6775,66.87,67.75,66.825
2019-12-09,66.73,67.5,67.7,66.2275
2019-12-10,67.12,67.15,67.5175,66.465
2019-12-11,67.6925,67.2025,67.775,67.125
2019-12-12,67.865,66.945,68.14,66.8303
2019-12-13,68.7875,67.865,68.825,67.7325
2019-12-16,69.965,69.25,70.1975,69.245
2019-12-17,70.1025,69.8925,70.4425,69.7
2019-12-18,69.935,69.95,70.475,69.78
2019-12-19,70.005,69.875,70.295,69.7375
2019-12-20,69.86,70.5575,70.6625,69.64
2019-12-23,71.0,70.1325,71.0625,70.0934
2019-12-24,71.0675,71.1725,71.2225,70.7299
2019-12-26,72.4775,71.205,72.495,71.175
2019-12-27,72.45,72.78,73.4925,72.03
2019-12-30,72.88,72.365,73.1725,71.305
2019-12-31,73.4125,72.4825,73.42,72.38
2020-01-02,75.0875,74.06,75.15,73.7975
2020-01-03,74.3575,74.2875,75.145,74.125
2020-01-06,74.95,73.4475,74.99,73.1875
2020-01-07,74.5975,74.96,75.225,74.37
2020-01-08,75.7975,74.29,76.11,74.289
2020-01-09,77.4075,76.8088,77.6075,76.55
2020-01-10,77.5825,77.65,78.1675,77.0625
2020-01-13,79.24,77.91,79.2675,77.7875
2020-01-14,78.17,79.175,79.3925,78.0425
2020-01-15,77.835,77.9625,78.875,77.3875
2020-01-16,78.81,78.3975,78.925,78.0225
2020-01-17,79.6825,79.0675,79.685,78.75
2020-01-21,79.1425,79.2975,79.755,79.0
2020-01-22,79.425,79.645,79.9975,79.3275
2020-01-23,79.8075,79.48,79.89,78.9125
2020-01-24,79.5775,80.0625,80.8325,79.3797
2020-01-27,77.2375,77.515,77.9425,76.22
2020-01-28,79.4225,78.15,79.6,78.0475
2020-01-29,81.085,81.1125,81.9625,80.345
2020-01-30,80.9675,80.136,81.0225,79.6875
2020-01-31,77.3775,80.2325,80.67,77.0725
2020-02-03,77.165,76.075,78.3725,75.555
2020-02-04,79.7125,78.8275,79.91,78.4086
2020-02-05,80.3625,80.88,81.19,79.7375
2020-02-06,81.3025,80.6425,81.305,80.0662
2020-02-07,80.0075,80.5925,80.85,79.5
2020-02-10,80.3875,78.545,80.3875,78.4625
2020-02-11,79.9025,80.9,80.975,79.6775
2020-02-12,81.8,80.3675,81.805,80.3675
2020-02-13,81.2175,81.0475,81.555,80.8375
2020-02-14,81.2375,81.185,81.495,80.7125
2020-02-18,79.75,78.84,79.9375,78.6525
2020-02-19,80.905,80.0,81.1425,80.0
2020-02-20,80.075,80.6575,81.1625,79.5525
2020-02-21,78.2625,79.655,80.1125,77.625
2020-02-24,74.545,74.315,76.045,72.3075
2020-02-25,72.02,75.2375,75.6325,71.5325
2020-02-26,73.1625,71.6325,74.47,71.625
2020-02-27,68.38,70.275,71.5,68.24
2020-02-28,68.34,64.315,69.6025,64.0925
2020-03-02,74.7025,70.57,75.36,69.43
2020-03-03,72.33,75.9175,76.0,71.45
2020-03-04,75.685,74.11,75.85,73.2825
2020-03-05,73.23,73.88,74.8875,72.8525
2020-03-06,72.2575,70.5,72.705,70.3075
2020-03-09,66.5425,65.9375,69.5225,65.75
2020-03-10,71.335,69.285,71.61,67.3425
2020-03-11,68.8575,69.3475,70.305,67.965
2020-03-12,62.0575,63.985,67.5,62.0
2020-03-13,69.4925,66.2225,69.98,63.2375
2020-03-16,60.5525,60.4875,64.77,60.0
2020-03-17,63.215,61.8775,64.4025,59.6
2020-03-18,61.6675,59.9425,62.5,59.28
2020-03-19,61.195,61.8462,63.21,60.6525
2020-03-20,57.31,61.795,62.9575,57.0
2020-03-23,56.0925,57.02,57.1249,53.1525
2020-03-24,61.72,59.09,61.9225,58.575
2020-03-25,61.38,62.6875,64.5625,61.075
2020-03-26,64.61,61.63,64.67,61.59
2020-03-27,61.935,63.1875,63.9675,61.7625
2020-03-30,63.7025,62.685,63.88,62.35
2020-03-31,63.5725,63.9,65.6225,63.0
2020-04-01,60.2275,61.625,62.18,59.7825
2020-04-02,61.2325,60.085,61.2875,59.225
2020-04-03,60.3525,60.7,61.425,59.7435
2020-04-06,65.6175,62.725,65.7775,62.345
2020-04-07,64.8575,67.7,67.925,64.75
2020-04-08,66.5175,65.685,66.8425,65.3075
2020-04-09,66.9975,67.175,67.5175,66.175
2020-04-13,68.3125,67.0775,68.425,66.4575
2020-04-14,71.7625,70.0,72.0625,69.5125
2020-04-15,71.1075,70.6,71.5825,70.1575
2020-04-16,71.6725,71.845,72.0494,70.5875
2020-04-17,70.7,71.1725,71.7362,69.215
2020-04-20,69.2325,69.4875,70.42,69.2125
2020-04-21,67.0925,69.07,69.3125,66.3575
2020-04-22,69.025,68.4025,69.475,68.05
2020-04-23,68.7575,68.9675,70.4375,68.7175
2020-04-24,70.7425,69.3,70.7525,69.25
2020-04-27,70.7925,70.45,71.135,69.9875
2020-04-28,69.645,71.27,71.4575,69.55
2020-04-29,71.9325,71.1825,72.4175,70.9725
2020-04-30,73.45,72.49,73.6325,72.0875
2020-05-01,72.2675,71.5625,74.75,71.4625
2020-05-04,73.29,72.2925,73.4225,71.5793
2020-05-05,74.39,73.765,75.25,73.615
2020-05-06,75.1575,75.115,75.81,74.7175
2020-05-07,75.935,75.805,76.2925,75.4925
2020-05-08,77.5325,76.41,77.5875,76.0725
2020-05-11,78.7525,77.025,79.2625,76.81
2020-05-12,77.8525,79.4575,79.922,77.7275
2020-05-13,76.9125,78.0375,78.9875,75.8025
2020-05-14,77.385,76.1275,77.4475,75.3825
2020-05-15,76.9275,75.0875,76.975,75.0525
2020-05-18,78.74,78.2925,79.125,77.581
2020-05-19,78.285,78.7575,79.63,78.2525
2020-05-20,79.8075,79.17,79.88,79.05
2020-05-21,79.2125,79.665,80.2225,78.9675
2020-05-22,79.7225,78.9425,79.8075,78.8375
2020-05-26,79.1825,80.875,81.06,79.125
2020-05-27,79.5275,79.035,79.6775,78.2725
2020-05-28,79.5625,79.1925,80.86,78.9075
2020-05-29,79.485,79.8125,80.2875,79.1175
2020-06-01,80.4625,79.4375,80.5875,79.3025
2020-06-02,80.835,80.1863,80.86,79.7325
2020-06-03,81.28,81.165,81.55,80.575
2020-06-04,80.58,81.0975,81.405,80.195
2020-06-05,82.875,80.8375,82.9375,80.8075
2020-06-08,83.365,82.5625,83.4,81.83
2020-06-09,85.9975,83.035,86.4025,83.0025
2020-06-10,88.21,86.975,88.6925,86.5225
2020-06-11,83.975,87.3275,87.765,83.87
2020-06-12,84.7,86.18,86.95,83.5558
2020-06-15,85.7475,83.3125,86.42,83.145
2020-06-16,88.02,87.865,88.3,86.18
2020-06-17,87.8975,88.7875,88.85,87.7725
2020-06-18,87.9325,87.8525,88.3625,87.305
2020-06-19,87.43,88.6587,89.14,86.2875
2020-06-22,89.7175,87.835,89.865,87.7875
2020-06-23,91.6325,91.0,93.095,90.5675
2020-06-24,90.015,91.25,92.1975,89.63
2020-06-25,91.21,90.175,91.25,89.3925
2020-06-26,88.4075,91.1025,91.33,88.255
2020-06-29,90.445,88.3125,90.5434,87.82
2020-06-30,91.2,90.02,91.495,90.0
2020-07-01,91.0275,91.28,91.84,90.9775
2020-07-02,91.0275,91.9625,92.6175,90.91
2020-07-06,93.4625,92.5,93.945,92.4675
2020-07-07,93.1725,93.8525,94.655,93.0575
2020-07-08,95.3425,94.18,95.375,94.09
2020-07-09,95.6825,96.2625,96.3175,94.6725
2020-07-10,95.92,95.335,95.98,94.7052
2020-07-13,95.4775,97.265,99.955,95.2575
2020-07-14,97.0575,94.84,97.255,93.8775
2020-07-15,97.725,98.99,99.2475,96.49
2020-07-16,96.5225,96.5625,97.405,95.905
2020-07-17,96.3275,96.9875,97.1475,95.84
2020-07-20,98.3575,96.4163,98.5,96.0625
2020-07-21,97.0,99.1725,99.25,96.7425
2020-07-22,97.2725,96.6925,97.975,96.6025
2020-07-23,92.845,96.9985,97.0775,92.0097
2020-07-24,92.615,90.9875,92.97,89.145
2020-07-27,94.81,93.71,94.905,93.48
2020-07-28,93.2525,94.3675,94.5497,93.2475
2020-07-29,95.04,93.75,95.23,93.7125
2020-07-30,96.19,94.1875,96.2975,93.7675
2020-07-31,106.26,102.8838,106.415,100.825
2020-08-03,108.9375,108.2,111.6364,107.8925
2020-08-04,109.665,109.1325,110.79,108.3875
2020-08-05,110.0625,109.3775,110.3925,108.8975
2020-08-06,113.9025,110.405,114.4125,109.7975
2020-08-07,111.1125,113.205,113.675,110.2925
2020-08-10,112.7275,112.6,113.775,110.0
2020-08-11,109.375,111.9688,112.4825,109.1067
2020-08-12,113.01,110.4975,113.275,110.2975
2020-08-13,115.01,114.43,116.0425,113.9275
2020-08-14,114.9075,114.8288,115.0,113.045
2020-08-17,114.6075,116.0625,116.0875,113.9625
2020-08-18,115.5625,114.3525,116.0,114.0075
2020-08-19,115.7075,115.9833,117.1625,115.61
2020-08-20,118.275,115.75,118.392,115.7334
2020-08-21,124.37,119.2625,124.868,119.25
2020-08-24,125.8575,128.6975,128.785,123.9363
2020-08-25,124.825,124.6975,125.1793,123.0525
2020-08-26,126.5225,126.1793,126.9925,125.0825
2020-08-27,125.01,127.1425,127.485,123.8325
2020-08-28,124.8075,126.0125,126.4425,124.5775
2020-08-31,129.04,127.58,131.0,126.0
2020-09-01,134.18,132.76,134.8,130.53
2020-09-02,131.4,137.59,137.98,127.0
2020-09-03,120.88,126.91,128.84,120.5
2020-09-04,120.96,120.07,123.7,110.89
2020-09-08,112.82,113.95,118.99,112.68
2020-09-09,117.32,117.26,119.14,115.26
2020-09-10,113.49,120.36,120.5,112.5
2020-09-11,112.0,114.57,115.23,110.0
2020-09-14,115.355,114.72,115.93,112.8
2020-09-15,115.54,118.33,118.829,113.61
2020-09-16,112.13,115.23,116.0,112.04
2020-09-17,110.34,109.72,112.2,108.71
2020-09-18,106.84,110.4,110.88,106.09
2020-09-21,110.08,104.54,110.19,103.1
2020-09-22,111.81,112.68,112.86,109.16
2020-09-23,107.12,111.62,112.11,106.77
2020-09-24,108.22,105.17,110.25,105.0
2020-09-25,112.28,108.43,112.44,107.67
2020-09-28,114.96,115.01,115.32,112.78
2020-09-29,114.09,114.55,115.31,113.57
2020-09-30,115.81,113.79,117.26,113.62
2020-10-01,116.79,117.64,117.72,115.83
2020-10-02,113.02,112.89,115.37,112.22
2020-10-05,116.5,113.91,116.65,113.55
2020-10-06,113.16,115.7,116.12,112.25
2020-10-07,115.08,114.62,115.55,114.13
2020-10-08,114.97,116.25,116.4,114.5901
2020-10-09,116.97,115.28,117.0,114.92
2020-10-12,124.4,120.06,125.18,119.2845
2020-10-13,121.1,125.27,125.39,119.65
2020-10-14,121.19,121.0,123.03,119.62
2020-10-15,120.71,118.72,121.2,118.15
2020-10-16,119.02,121.28,121.548,118.81
2020-10-19,115.98,119.96,120.419,115.66
2020-10-20,117.51,116.2,118.98,115.63
2020-10-21,116.87,116.67,118.705,116.45
2020-10-22,115.75,117.45,118.04,114.59
2020-10-23,115.04,116.39,116.55,114.28
2020-10-26,115.05,114.01,116.55,112.88
2020-10-27,116.6,115.49,117.28,114.5399
2020-10-28,111.2,115.05,115.43,111.1
2020-10-29,115.32,112.37,116.93,112.2
2020-10-30,108.86,111.06,111.99,107.72
2020-11-02,108.77,109.11,110.68,107.32
2020-11-03,110.44,109.66,111.49,108.73
2020-11-04,114.95,114.14,115.59,112.35
2020-11-05,119.03,117.95,119.62,116.8686
2020-11-06,118.69,118.32,119.2,116.13
2020-11-09,116.32,120.5,121.99,116.05
2020-11-10,115.97,115.55,117.59,114.13
2020-11-11,119.49,117.19,119.63,116.44
2020-11-12,119.21,119.62,120.53,118.57
2020-11-13,119.26,119.44,119.6717,117.87
2020-11-16,120.3,118.92,120.99,118.146
2020-11-17,119.39,119.55,120.6741,118.96
2020-11-18,118.03,118.61,119.82,118.0
2020-11-19,118.64,117.59,119.06,116.81
2020-11-20,117.34,118.64,118.77,117.29
2020-11-23,113.85,117.18,117.6202,113.75
2020-11-24,115.17,113.91,115.85,112.59
2020-11-25,116.03,115.55,116.75,115.17
2020-11-27,116.59,116.57,117.49,116.22
2020-11-30,119.05,116.97,120.97,116.81
2020-12-01,122.72,121.01,123.4693,120.01
2020-12-02,123.08,122.02,123.37,120.89
2020-12-03,122.94,123.52,123.78,122.21
2020-12-04,122.25,122.6,122.8608,121.52
2020-12-07,123.75,122.31,124.57,122.25
2020-12-08,124.38,124.37,124.98,123.09
2020-12-09,121.78,124.53,125.95,121.0
2020-12-10,123.24,120.5,123.87,120.15
2020-12-11,122.41,122.43,122.76,120.55
2020-12-14,121.78,122.6,123.35,121.54
2020-12-15,127.88,124.34,127.9,124.13
2020-12-16,127.81,127.41,128.37,126.56
2020-12-17,128.7,128.9,129.58,128.045
2020-12-18,126.655,128.96,129.1,126.12
2020-12-21,128.23,125.02,128.31,123.449
2020-12-22,131.88,131.61,134.405,129.65
2020-12-23,130.96,132.16,132.43,130.78
2020-12-24,131.97,131.32,133.46,131.1
2020-12-28,136.69,133.99,137.34,133.51
2020-12-29,134.87,138.05,138.789,134.3409
2020-12-30,133.72,135.58,135.99,133.4
2020-12-31,132.69,134.08,134.74,131.72
2021-01-04,129.41,133.52,133.6116,126.76
2021-01-05,131.01,128.89,131.74,128.43
2021-01-06,126.6,127.72,131.0499,126.382
2021-01-07,130.92,128.36,131.63,127.86
2021-01-08,132.05,132.43,132.63,130.23
2021-01-11,128.98,129.19,130.17,128.5
2021-01-12,128.8,128.5,129.69,126.86
2021-01-13,130.89,128.76,131.45,128.49
2021-01-14,128.91,130.8,131.0,128.76
2021-01-15,127.14,128.78,130.2242,127.0
2021-01-19,127.83,127.78,128.71,126.938
2021-01-20,132.03,128.66,132.49,128.55
2021-01-21,136.87,133.8,139.67,133.59
2021-01-22,139.07,136.28,139.85,135.02
2021-01-25,142.92,143.07,145.09,136.54
2021-01-26,143.16,143.6,144.3,141.37
2021-01-27,142.06,143.43,144.3,140.41
2021-01-28,137.09,139.52,141.99,136.7
2021-01-29,131.96,135.83,136.74,130.21
2021-02-01,134.14,133.75,135.38,130.93
2021-02-02,134.99,135.73,136.31,134.61
2021-02-03,133.94,135.76,135.77,133.61
2021-02-04,137.39,136.3,137.4,134.59
2021-02-05,136.76,137.35,137.42,135.86
2021-02-08,136.91,136.03,136.96,134.92
2021-02-09,136.01,136.62,137.877,135.85
2021-02-10,135.39,136.48,136.99,134.4
2021-02-11,135.13,135.9,136.39,133.77
2021-02-12,135.37,134.35,135.53,133.6921
2021-02-16,133.19,135.49,136.01,132.79
2021-02-17,130.84,131.25,132.22,129.47
2021-02-18,129.71,129.2,129.995,127.41
2021-02-19,129.87,130.24,130.71,128.8
2021-02-22,126.0,128.01,129.72,125.6
2021-02-23,125.86,123.76,126.71,118.39
2021-02-24,125.35,124.94,125.56,122.23
2021-02-25,120.99,124.68,126.4585,120.54
2021-02-26,121.26,122.59,124.85,121.2
2021-03-01,127.79,123.75,127.93,122.79
2021-03-02,125.12,128.41,128.72,125.01
2021-03-03,122.06,124.81,125.71,121.84
2021-03-04,120.13,121.75,123.6,118.62
2021-03-05,121.42,120.98,121.935,117.57
2021-03-08,116.36,120.93,121.0,116.21
2021-03-09,121.085,119.03,122.06,118.79
2021-03-10,119.98,121.69,122.17,119.45
2021-03-11,121.96,122.54,123.21,121.26
2021-03-12,121.03,120.4,121.17,119.16
2021-03-15,123.99,121.41,124.0,120.42
2021-03-16,125.57,125.7,127.22,124.715
2021-03-17,124.76,124.05,125.8599,122.336
2021-03-18,120.53,122.88,123.18,120.32
2021-03-19,119.99,119.9,121.43,119.675
2021-03-22,123.39,120.33,123.87,120.26
2021-03-23,122.54,123.33,124.24,122.14
2021-03-24,120.09,122.82,122.9,120.065
2021-03-25,120.59,119.54,121.66,119.0
2021-03-26,121.21,120.35,121.48,118.92
2021-03-29,121.39,121.65,122.58,120.7299
2021-03-30,119.9,120.11,120.4031,118.86
2021-03-31,122.15,121.65,123.52,121.15
2021-04-01,123.0,123.66,124.18,122.49
2021-04-05,125.9,123.87,126.1601,123.07
2021-04-06,126.21,126.5,127.13,125.65
2021-04-07,127.9,125.83,127.92,125.14
2021-04-08,130.36,128.95,130.39,128.52
2021-04-09,132.995,129.8,133.04,129.47
2021-04-12,131.24,132.52,132.85,130.63
2021-04-13,134.43,132.44,134.66,131.93
2021-04-14,132.03,134.94,135.0,131.655
2021-04-15,134.5,133.82,135.0,133.64
2021-04-16,134.16,134.3,134.67,133.28
2021-04-19,134.84,133.51,135.47,133.34
2021-04-20,133.11,135.02,135.53,131.81
2021-04-21,133.5,132.36,133.75,131.3001
2021-04-22,131.94,133.04,134.15,131.41
2021-04-23,134.32,132.16,135.12,132.16
2021-04-26,134.72,134.83,135.06,133.56
2021-04-27,134.39,135.01,135.41,134.11
2021-04-28,133.58,134.31,135.02,133.08
2021-04-29,133.48,136.47,137.07,132.45
2021-04-30,131.46,131.78,133.56,131.065
2021-05-03,132.54,132.04,134.07,131.83
2021-05-04,127.85,131.19,131.4899,126.7
2021-05-05,128.1,129.2,130.45,127.97
2021-05-06,129.74,127.89,129.75,127.13
2021-05-07,130.21,130.85,131.2582,129.475
2021-05-10,126.85,129.41,129.54,126.81
2021-05-11,125.91,123.5,126.27,122.77
2021-05-12,122.77,123.4,124.64,122.25
2021-05-13,124.97,124.58,126.15,124.26
2021-05-14,127.45,126.25,127.89,125.85
2021-05-17,126.27,126.82,126.93,125.17
2021-05-18,124.85,126.56,126.99,124.78
2021-05-19,124.69,123.16,124.915,122.86
2021-05-20,127.31,125.23,127.72,125.1
2021-05-21,125.43,127.82,128.0,125.21
2021-05-24,127.1,126.01,127.94,125.94
2021-05-25,126.9,127.82,128.32,126.32
2021-05-26,126.85,126.955,127.39,126.42
2021-05-27,125.28,126.44,127.64,125.08
2021-05-28,124.61,125.57,125.8,124.55
2021-06-01,124.28,125.08,125.35,123.94
2021-06-02,125.06,124.28,125.24,124.05
2021-06-03,123.54,124.68,124.85,123.13
2021-06-04,125.89,124.07,126.16,123.85
2021-06-07,125.9,126.17,126.32,124.8321
2021-06-08,126.74,126.6,128.46,126.2101
2021-06-09,127.13,127.21,127.75,126.52
2021-06-10,126.11,127.02,128.19,125.94
2021-06-11,127.35,126.53,127.44,126.1
2021-06-14,130.48,127.82,130.54,127.07
2021-06-15,129.64,129.94,130.6,129.39
2021-06-16,130.15,130.37,130.89,128.461
2021-06-17,131.79,129.8,132.55,129.65
2021-06-18,130.46,130.71,131.51,130.24
2021-06-21,132.3,130.3,132.41,129.21
2021-06-22,133.98,132.13,134.08,131.62
2021-06-23,133.7,133.77,134.32,133.23
2021-06-24,133.41,134.45,134.64,132.93
2021-06-25,133.11,133.46,133.89,132.81
2021-06-28,134.78,133.41,135.245,133.35
2021-06-29,136.33,134.8,136.49,134.35
2021-06-30,136.96,136.17,137.41,135.87
2021-07-01,137.27,136.6,137.33,135.76
2021-07-02,139.96,137.9,140.0,137.745
2021-07-06,142.02,140.07,143.15,140.07
2021-07-07,144.57,143.535,144.89,142.66
2021-07-08,143.24,141.58,144.06,140.665
2021-07-09,145.11,142.75,145.65,142.6522
2021-07-12,144.5,146.21,146.32,144.0
2021-07-13,145.64,144.03,147.46,143.63
2021-07-14,149.15,148.1,149.57,147.68
2021-07-15,148.48,149.24,150.0,147.09
2021-07-16,146.39,148.46,149.76,145.88
2021-07-19,142.45,143.75,144.07,141.67
2021-07-20,146.15,143.46,147.0997,142.96
2021-07-21,145.4,145.53,146.13,144.63
2021-07-22,146.8,145.935,148.195,145.81
2021-07-23,148.56,147.55,148.7177,146.92
2021-07-26,148.99,148.27,149.83,147.7
2021-07-27,146.77,149.12,149.21,145.55
2021-07-28,144.98,144.81,146.97,142.54
2021-07-29,145.64,144.685,146.55,144.58
2021-07-30,145.86,144.38,146.33,144.11
2021-08-02,145.52,146.36,146.95,145.25
2021-08-03,147.36,145.81,148.045,145.18
2021-08-04,146.95,147.27,147.79,146.28
2021-08-05,147.06,146.98,147.84,146.17
2021-08-06,146.14,146.35,147.11,145.63
2021-08-09,146.09,146.2,146.7,145.52
2021-08-10,145.6,146.44,147.71,145.3
2021-08-11,145.86,146.05,146.72,145.53
2021-08-12,148.89,146.19,149.05,145.84
2021-08-13,149.1,148.97,149.4444,148.27
2021-08-16,151.12,148.535,151.19,146.47
2021-08-17,150.19,150.23,151.68,149.09
2021-08-18,146.36,149.8,150.72,146.15
2021-08-19,146.7,145.03,148.0,144.5
2021-08-20,148.19,147.44,148.5,146.78
2021-08-23,149.71,148.31,150.19,147.89
2021-08-24,149.62,149.45,150.86,149.15
2021-08-25,148.36,149.81,150.32,147.8
2021-08-26,147.54,148.35,149.12,147.51
2021-08-27,148.6,147.48,148.75,146.83
2021-08-30,153.12,149.0,153.49,148.61
2021-08-31,151.83,152.66,152.8,151.29
2021-09-01,152.51,152.83,154.98,152.34
2021-09-02,153.65,153.87,154.72,152.4
2021-09-03,154.3,153.76,154.63,153.09
2021-09-07,156.69,154.97,157.26,154.39
2021-09-08,155.11,156.98,157.04,153.975
2021-09-09,154.07,155.49,156.11,153.95
2021-09-10,148.97,155.0,155.48,148.7
2021-09-13,149.55,150.63,151.42,148.75
2021-09-14,148.12,150.35,151.07,146.91
2021-09-15,149.03,148.56,149.44,146.37
2021-09-16,148.79,148.44,148.97,147.221
2021-09-17,146.06,148.82,148.82,145.76
2021-09-20,142.94,143.8,144.84,141.27
2021-09-21,143.43,143.93,144.6,142.78
2021-09-22,145.85,144.45,146.43,143.7001
2021-09-23,146.83,146.65,147.08,145.64
2021-09-24,146.92,145.66,147.4701,145.56
2021-09-27,145.37,145.47,145.96,143.82
2021-09-28,141.91,143.25,144.75,141.69
2021-09-29,142.83,142.47,144.45,142.03
2021-09-30,141.5,143.66,144.378,141.28
2021-10-01,142.65,141.9,142.92,139.1101
2021-10-04,139.14,141.76,142.21,138.27
2021-10-05,141.11,139.49,142.24,139.36
2021-10-06,142.0,139.47,142.15,138.37
2021-10-07,143.29,143.06,144.215,142.72
2021-10-08,142.9,144.03,144.1781,142.56
2021-10-11,142.81,142.27,144.81,141.81
2021-10-12,141.51,143.23,143.25,141.0401
2021-10-13,140.91,141.235,141.4,139.2
2021-10-14,143.76,142.11,143.88,141.51
2021-10-15,144.84,143.77,144.895,143.51
2021-10-18,146.55,143.445,146.84,143.16
2021-10-19,148.76,147.01,149.17,146.55
2021-10-20,149.26,148.7,149.7539,148.12
2021-10-21,149.48,148.81,149.64,147.87
2021-10-22,148.69,149.69,150.18,148.64
2021-10-25,148.64,148.68,149.37,147.6211
2021-10-26,149.32,149.33,150.84,149.0101
2021-10-27,148.85,149.36,149.73,148.49
2021-10-28,152.57,149.82,153.165,149.72
2021-10-29,149.8,147.215,149.94,146.4128
2021-11-01,148.96,148.985,149.7,147.8
2021-11-02,150.02,148.66,151.57,148.65
2021-11-03,151.49,150.39,151.97,149.82
2021-11-04,150.96,151.58,152.43,150.64
2021-11-05,151.28,151.89,152.2,150.06
2021-11-08,150.44,151.41,151.57,150.16
2021-11-09,150.81,150.2,151.428,150.0601
2021-11-10,147.92,150.02,150.13,147.85
2021-11-11,147.87,148.96,149.43,147.681
2021-11-12,149.99,148.43,150.4,147.48
2021-11-15,150.0,150.37,151.88,149.43
2021-11-16,151.0,149.94,151.488,149.34
2021-11-17,153.49,150.995,155.0,150.99
2021-11-18,157.87,153.71,158.67,153.05
2021-11-19,160.55,157.65,161.02,156.5328
2021-11-22,161.02,161.68,165.7,161.0
2021-11-23,161.41,161.12,161.8,159.0601
2021-11-24,161.94,160.75,162.14,159.64
2021-11-26,156.81,159.565,160.45,156.36
2021-11-29,160.24,159.37,161.19,158.7901
2021-11-30,165.3,159.985,165.52,159.92
2021-12-01,164.77,167.48,170.3,164.53
2021-12-02,163.76,158.735,164.2,157.8
2021-12-03,161.84,164.02,164.96,159.72
2021-12-06,165.32,164.29,167.8799,164.28
2021-12-07,171.18,169.08,171.58,168.34
2021-12-08,175.08,172.125,175.96,170.7
2021-12-09,174.56,174.91,176.75,173.92
2021-12-10,179.45,175.205,179.63,174.69
2021-12-13,175.74,181.115,182.13,175.53
2021-12-14,174.33,175.25,177.74,172.21
2021-12-15,179.3,175.11,179.5,172.3108
2021-12-16,172.26,179.28,181.14,170.75
2021-12-17,171.14,169.93,173.47,169.69
2021-12-20,169.75,168.28,170.58,167.46
2021-12-21,172.99,171.555,173.2,169.12
2021-12-22,175.64,173.04,175.86,172.15
2021-12-23,176.28,175.85,176.8499,175.27
2021-12-27,180.33,177.085,180.42,177.07
2021-12-28,179.29,180.16,181.33,178.53
2021-12-29,179.38,179.33,180.63,178.14
2021-12-30,178.2,179.47,180.57,178.09
2021-12-31,177.57,178.085,179.23,177.26
2022-01-03,182.01,177.83,182.88,177.71
2022-01-04,179.7,182.63,182.94,179.12
2022-01-05,174.92,179.61,180.17,174.64
2022-01-06,172.0,172.7,175.3,171.64
2022-01-07,172.17,172.89,174.14,171.03
